,Unnamed: 0,tweet_case_norm_labelling,score,sentiment,sentiment_score,tweet,date,username,tweet_text_prepocessing_stem,tweet_text_prepocessing_nostem,tweet_case_norm,sentiment_predict
833,41,dzolim banget menyulitkan org giliran bayar terlambat sehari langsung dimatiin giliran bayar udah duluan masih saja lambat kamu indihomee,-1,negative,0,"@nctminded @shuaananaa @IndiHome dzolim bgt menyulitkan org, giliran bayar telat sehari lgsg dimatiin. giliran bayar udh duluan masih aja lemot lo indihomee 👎",2023-06-14 14:36:14+00:00,Septiaendahds,dzolim banget sulit org gilir bayar lambat hari langsung dimatiin gilir bayar udah duluan lambat indihomee,dzolim banget menyulitkan org giliran bayar terlambat sehari langsung dimatiin giliran bayar udah duluan lambat indihomee,dzolim banget menyulitkan org giliran bayar terlambat sehari langsung dimatiin giliran bayar udah duluan masih saja lambat kamu indihomee,1
834,936,tv berbayar itu salah satunya agar tidak nonton iklan bukan,-20,negative,0,Tv berbayar itu salah satunya agar tidak nonton iklan bukan @IndiHome 🤨,2023-05-10 13:03:17+00:00,aulaityuri,tv bayar salah satu nonton iklan,tv berbayar salah satunya nonton iklan,tv berbayar itu salah satunya agar tidak nonton iklan bukan,0
835,20,wkwk kramatwatu saya dari serang bahkan layanan internet tidak tersedia padahal lampu indikator ijo semua,-7,negative,0,@rahmatajiptrnto @IndiHome Wkwk... Kramatwatu... Saya dari serang malah layanan Internet tidak tersedia... Padahal lampu Indikator ijo semua,2023-06-14 18:27:54+00:00,_____kingAJ,kramatwatu serang layan internet sedia lampu indikator ijo,kramatwatu serang layanan internet tersedia lampu indikator ijo,wkwk kramatwatu saya dari serang bahkan layanan internet tidak tersedia padahal lampu indikator ijo semua,1
836,474,telepon ke isolir dulu iya pak hari biar gk kenak biaya dikirim ke email persetujuan isolir begitu buka link otomatis ke ttd bahkan isolir sampai november anehnya di surat persetujuannya namanya benar alamatnya bahkan kota lain,-6,negative,0,"Telepon ke 4,. ""Isolir dulu ya pak 14 hari biar gk kenak biaya.. dikirim ke email persetujuan Isolir. Begitu buka link otomatis ke TTD. Malah isolir sampe november. Anehnya di surat persetujuannya Namanya benar, alamatnya malah kota lain 

@IndiHomeCare @IndiHome",2022-09-29 15:37:08+00:00,AdeYusufRtg,telepon isolir biar gk nak biaya kirim email tuju isolir buka link otomatis ttd isolir november aneh surat tuju nama alamat kota,telepon isolir biar gk kenak biaya dikirim email persetujuan isolir buka link otomatis ttd isolir november anehnya surat persetujuannya namanya alamatnya kota,telepon ke isolir dulu iya pak hari biar gk kenak biaya dikirim ke email persetujuan isolir begitu buka link otomatis ke ttd bahkan isolir sampai november anehnya di surat persetujuannya namanya benar alamatnya bahkan kota lain,0
837,716,apakah sedang bermasalah sebab sudah hari ini saya tidak dapat mengakses tv semuanya blank hitam sementara internet masih berjalan normal,-16,negative,0,Apakah @IndiHomeCare @IndiHome sedang bermasalah? Sebab sudah 2 hari ini saya tidak dapat mengakses TV. Semuanya blank hitam. Sementara internet masih berjalan normal.,2022-10-06 07:26:13+00:00,mario__hasan,masalah akses tv blank hitam internet jalan normal,bermasalah mengakses tv blank hitam internet berjalan normal,apakah sedang bermasalah sebab sudah hari ini saya tidak dapat mengakses tv semuanya blank hitam sementara internet masih berjalan normal,0
838,575,internet saya sih kayaknya jelek benar ini wey,-13,negative,0,…internet gue sih kayanya bapuk bener ini wey @IndiHome,2023-06-09 15:20:40+00:00,blaabliblue,internet sih kayak jelek wey,internet sih kayaknya jelek wey,internet saya sih kayaknya jelek benar ini wey,0
839,895,saluran tv udah minggu tidak bisa saja bikin laporan eh pas di cek besoknya status sudah di perbaiki perbaiki dari mana yang hub sama datang saja tidak ada tolong respon,-26,negative,0,"Saluran TV @IndiHome udh 2 minggu ngga bsa aja, bikin laporan eh pas di cek besoknya status sdh di perbaiki.. perbaiki dri mana yg hub sama dtg aja ngga ada.. tolong respon!",2023-01-19 00:47:06+00:00,thebigmaaaaaan,salur tv udah minggu bikin lapor pas cek besok status baik baik hub tolong respon,saluran tv udah minggu bikin laporan pas cek besoknya status perbaiki perbaiki hub tolong respon,saluran tv udah minggu tidak bisa saja bikin laporan eh pas di cek besoknya status sudah di perbaiki perbaiki dari mana yang hub sama datang saja tidak ada tolong respon,0
840,1325,pe indirumah ini kenapa iya indihome saya program tv nya tidak bisa aktif padahal selalu bayar kok mohon responnya ye makasi,-11,negative,0,"Pe indirumah @IndiHome ini kenapa ya indihome saya program tv nya gak bisa aktif, padahal selalu bayar kok. Mohon responnya ye, makasi 💚",2023-02-27 04:50:21+00:00,verencakeup,pe indirumah indihome program tv aktif bayar mohon responnya ye makas,pe indirumah indihome program tv aktif bayar mohon responnya ye makasi,pe indirumah ini kenapa iya indihome saya program tv nya tidak bisa aktif padahal selalu bayar kok mohon responnya ye makasi,0
841,662,tv saya tidak bisa di akses gangguan melulu tiap habis bayar kenapa ya,-7,negative,0,Tv saya gabisa di akses error mulu tiap abis bayar knp y @IndiHome,2022-12-22 13:28:07+00:00,aisyahanitp,tv akses ganggu melulu habis bayar,tv akses gangguan melulu habis bayar,tv saya tidak bisa di akses gangguan melulu tiap habis bayar kenapa ya,0
842,1586,hai tolong iya kenapa tagihan saya tidak masuk akal padahal hanya pakai single play mbpsbiasa saya pakai paket streamix inclcude tv bayar kenapa sekarang saya jadi bayar single play yang tanpa tv jadi tidak masuk akal,-21,negative,0,"Hi @IndiHome tolong ya kenapa tagihan saya tidak masuk akal, pdhl hanya pakai single play 50mbps...biasa saya pakai paket streamix inclcude tv bayar 689.000!!! Kenapa skrg saya jd bayar single play yg tanpa tv jadi 719.000??!!!!!
Ga masuk akal!!!!!",2023-01-06 10:52:52+00:00,erditareta,hai tolong tagih masuk akal pakai single play mbpsbiasa pakai paket streamix inclcude tv bayar bayar single play tv masuk akal,hai tolong tagihan masuk akal pakai single play mbpsbiasa pakai paket streamix inclcude tv bayar bayar single play tv masuk akal,hai tolong iya kenapa tagihan saya tidak masuk akal padahal hanya pakai single play mbpsbiasa saya pakai paket streamix inclcude tv bayar kenapa sekarang saya jadi bayar single play yang tanpa tv jadi tidak masuk akal,1
843,1513,selamat malam admin mau tanya untuk perpindahan set box indihome dari yang sebelumnya di kamar bisa untuk dipindah ke ruang tv tidak,-8,negative,0,"Selamat malam min @IndiHome, mau tanya untuk perpindahan set box indihome dr yg sebelumnya di kamar bisa untuk dipindah ke ruang tv ga ?",2023-05-02 12:55:45+00:00,WicaksonoRhaka,selamat malam admin pindah set box indihome kamar pindah ruang tv,selamat malam admin perpindahan set box indihome kamar dipindah ruang tv,selamat malam admin mau tanya untuk perpindahan set box indihome dari yang sebelumnya di kamar bisa untuk dipindah ke ruang tv tidak,1
844,1142,sudah lama internet dan tv mati tanpa alasan yang jelas tapi gapapa kita mau ganti kok sebentar lagi yesss,-8,negative,0,"Sudah lama internet dan tv mati @FirstMediaCares tanpa alasan yang jelas, tapi gapapa kita mau ganti @IndiHome kok sebentar lagi. Yesss!!",2023-05-10 03:23:56+00:00,RLuthfino,internet tv mati alas gapapa ganti sebentar yesss,internet tv mati alasan gapapa ganti sebentar yesss,sudah lama internet dan tv mati tanpa alasan yang jelas tapi gapapa kita mau ganti kok sebentar lagi yesss,0
845,992,add on mola tv aktif untuk bulan juni sudah dibayar dan berhenti langganan sejak juli bahkan tagihan bulan agustus sudah normal eh bulan ini ada tagihan mola tv lagi padahal tidak ada aktivasiverifikasi sebelumnya untuk bulan agustusseptember aneh benar,-3,negative,0,"Add on Mola TV aktif utk bulan Juni, sudah dibayar dan berhenti langganan sejak Juli. Bahkan tagihan bulan Agustus sudah normal

Eh bulan ini ada tagihan Mola TV lagi, pdhl tidak ada aktivasi/verifikasi sebelumnya untuk bulan Agustus/September. Aneh bener @IndiHomeCare @IndiHome",2023-01-11 03:41:48+00:00,RijalF19,add on tv aktif juni bayar henti langgan juli tagih agustus normal tagih tv aktivasiverifikasi agustusseptember aneh,add on tv aktif juni dibayar berhenti langganan juli tagihan agustus normal tagihan tv aktivasiverifikasi agustusseptember aneh,add on mola tv aktif untuk bulan juni sudah dibayar dan berhenti langganan sejak juli bahkan tagihan bulan agustus sudah normal eh bulan ini ada tagihan mola tv lagi padahal tidak ada aktivasiverifikasi sebelumnya untuk bulan agustusseptember aneh benar,1
846,1164,mola tv ku tidak bisa dibuka iya eror melulu,-12,negative,0,Mola TV ku gak bisa dibuka yaaa eror mulu @MolaTVSport @IndiHome,2023-04-20 19:11:31+00:00,rehardhiv,tv ku buka eror melulu,tv ku dibuka eror melulu,mola tv ku tidak bisa dibuka iya eror melulu,0
847,62,ketika quota hp lebih cepat dari pada internetan pakai sungguh tidak menyenangkan berada di rumah tapi seminggu dibuat emosi dengan jaringan iya lambat coba ganti nama jadi indihome biar bisa tahu maunya customers,-8,negative,0,"Ketika Quota HP lebih cepat dari pada internetan pake @IndiHome .
Sungguh tdk menyenangkan berada di rumah, tapi seminggu dibuat emosi dgn jaringan ya LEMOT. Coba ganti nama jadi INDIGO, biar bs tau maunya customers.",2023-06-14 11:24:54+00:00,dyingbed,quota hp cepat internetan pakai sungguh senang rumah minggu emosi jaring lambat coba ganti nama indihome biar mau customers,quota hp cepat internetan pakai sungguh menyenangkan rumah seminggu emosi jaringan lambat coba ganti nama indihome biar maunya customers,ketika quota hp lebih cepat dari pada internetan pakai sungguh tidak menyenangkan berada di rumah tapi seminggu dibuat emosi dengan jaringan iya lambat coba ganti nama jadi indihome biar bisa tahu maunya customers,1
848,798,indihome lagi mengapa iya tidak bisa nonton youtube di tv,-8,negative,0,"Indihome lagi ngapa ya?
Nggak bisa nonton YouTube di tv @IndiHome",2022-03-28 02:14:58+00:00,dwie_redcom,indihome nonton youtube tv,indihome nonton youtube tv,indihome lagi mengapa iya tidak bisa nonton youtube di tv,0
849,1675,sinyal internet indihome sangat kuat di seluruh area rumah sangat memuaskan,-2,negative,0,Sinyal internet IndiHome sangat kuat di seluruh area rumah. Sangat memuaskan!,2023-01-28 18:22:58+00:00,Chandradikumoro,sinyal internet indihome kuat area rumah muas,sinyal internet indihome kuat area rumah memuaskan,sinyal internet indihome sangat kuat di seluruh area rumah sangat memuaskan,0
850,1558,admin akhir ini kok banyak sih program tv lokal yang tidak bisa di tonton lewat tv kabel,-17,negative,0,"Min, akhir2 ini kok banyak sih program2 tv lokal yang ga bisa di tonton lewat tv kabel @IndiHome???",2023-01-12 16:21:55+00:00,mrpalepi,admin sih program tv lokal tonton tv kabel,admin sih program tv lokal tonton tv kabel,admin akhir ini kok banyak sih program tv lokal yang tidak bisa di tonton lewat tv kabel,1
851,194,tolong iya makin hari jangan makin jelek saja jaringannya gila banget,-7,negative,0,Tolong ya @IndiHomeCare @IndiHome makin hari jgn makin ccat aja jaringannya gila bgttttttttt,2023-06-13 07:35:52+00:00,chikenspicyya,tolong jelek jaring gila banget,tolong jelek jaringannya gila banget,tolong iya makin hari jangan makin jelek saja jaringannya gila banget,0
852,467,halo dari tadi pagi telepon dan internet saya tidak bisa dipakai mohon dibantu yaa lokasi saya di sleman yogyakarta,-13,negative,0,"Halo @TelkomIndonesia @IndiHome dari tadi pagi telepon dan internet saya ga bisa dipakai. Mohon dibantu yaa. Lokasi saya di Sleman, Yogyakarta",2022-11-16 05:32:36+00:00,a_dhi_t,halo pagi telepon internet pakai mohon bantu lokasi sleman yogyakarta,halo pagi telepon internet dipakai mohon dibantu lokasi sleman yogyakarta,halo dari tadi pagi telepon dan internet saya tidak bisa dipakai mohon dibantu yaa lokasi saya di sleman yogyakarta,0
853,793,apple tv+ diblok sama ternyata ygy nonton pachinko mesti pakai kuota tumbenan sih kalian tidak kompak samasama blokir heran,-9,negative,0,"Apple TV+ diblok sama @IndiHome ternyata ygy

Nonton Pachinko mesti pake kuota @Telkomsel. Tumbenan sih kalian ga kompak sama-sama blokir. Heran 😅",2022-04-07 15:19:06+00:00,zuhriyansauqi,apple tv blok ygy nonton pachinko mesti pakai kuota tumben sih kompak samasama blokir heran,apple tv+ diblok ygy nonton pachinko mesti pakai kuota tumbenan sih kompak samasama blokir heran,apple tv+ diblok sama ternyata ygy nonton pachinko mesti pakai kuota tumbenan sih kalian tidak kompak samasama blokir heran,0
854,454,pencabutan indihome tapi ko masih ada tagihan terus ko bisa iya tidak ada uang teknisi kerumah katanya paling lama hari halo halo,-6,negative,0,Pencabutan indihome tapi ko masih ada tagihan? Terus ko bisa ya gaada teknisi kerumah katanya paling lama 3 hari. Halo halo @IndiHomeCare @IndiHome,2023-06-08 07:08:22+00:00,iyabelerdisini,cabut indihome ko tagih ko uang teknisi rumah halo halo,pencabutan indihome ko tagihan ko uang teknisi kerumah halo halo,pencabutan indihome tapi ko masih ada tagihan terus ko bisa iya tidak ada uang teknisi kerumah katanya paling lama hari halo halo,1
855,933,dear apakah bisa mengubah paket dari semula internet sampai tv jadi cuma internet saja,-6,negative,0,Dear @IndiHome apakah bisa mengubah paket dari semula Internet &amp; TV jadi cuma internet aja?,2023-05-11 13:26:40+00:00,yoga_suryanto,dear ubah paket internet tv internet,dear mengubah paket internet tv internet,dear apakah bisa mengubah paket dari semula internet sampai tv jadi cuma internet saja,0
856,1146,jaringan sudah sebulan ini lambat dan tidak stabil tv pun kadang juga kadang mandek parah benar,-10,negative,0,Jaringan @IndiHome Sudah sebulan ini lemot dan gak stabil...  Tv pun kadang juga kadang mandek2.  Parah bener...,2023-05-06 13:04:18+00:00,Q2ferdinand,jaring bulan lambat stabil tv kadang kadang mandek parah,jaringan sebulan lambat stabil tv kadang kadang mandek parah,jaringan sudah sebulan ini lambat dan tidak stabil tv pun kadang juga kadang mandek parah benar,0
857,1471,admin kenapa iya indihome ini buat play youtube di tv tidak bisa sudah harian,-3,negative,0,Min kenapa ya indihome ini buat play youtube di tv gabisa?? Udah 4harian @IndiHome,2023-05-20 12:55:12+00:00,itsmeyourbaee,admin indihome play youtube tv hari,admin indihome play youtube tv harian,admin kenapa iya indihome ini buat play youtube di tv tidak bisa sudah harian,1
858,1367,samlekum ini kenapa tidak bisa diplay live tv nya,-2,negative,0,samlekum @IndiHome nih kenapa gabisa diplay live tv nya?,2023-02-04 12:32:25+00:00,literallymedd,samlekum diplay live tv,samlekum diplay live tv,samlekum ini kenapa tidak bisa diplay live tv nya,1
859,626,pergi layanan tv bisa tidak,-4,negative,0,cabut layanan tv bisa gak ? @IndiHome,2023-03-10 08:16:18+00:00,Nasipadangkiki,pergi layan tv,pergi layanan tv,pergi layanan tv bisa tidak,1
860,842,dear tolong ini internet saya dari pagi gangguan mau nonton tv juga tidak bisa saya sudah ketinggalan jam episode baru layangan mati nihhhh,-12,negative,0,"Dear @IndiHome tolong ini internet saya dari pagi gangguan, mau nonton tv jg ga bisa🙂 Saya udah ketinggalan 3 jam episode baru Layangan Putus nihhhh!",2022-01-21 14:07:22+00:00,nandamegaprd,dear tolong internet pagi ganggu nonton tv tinggal jam episode layang mati nihhhh,dear tolong internet pagi gangguan nonton tv ketinggalan jam episode layangan mati nihhhh,dear tolong ini internet saya dari pagi gangguan mau nonton tv juga tidak bisa saya sudah ketinggalan jam episode baru layangan mati nihhhh,0
861,1352,halo sudah hari ke tvinternet dan telepon pstn tidak berfungsinyalaada apa dan kapan kembali normal inih,-5,negative,0,"Hellow @indihome sudah hari ke3 tv,internet dan telp pstn tidak berfungsi/nyala...ada apa dan kapan kembali normal inih?",2023-02-12 07:14:26+00:00,kekengbasoeki,halo tvinternet telepon pstn berfungsinyalaada normal inih,halo tvinternet telepon pstn berfungsinyalaada normal inih,halo sudah hari ke tvinternet dan telepon pstn tidak berfungsinyalaada apa dan kapan kembali normal inih,0
862,387,aduh ngeleg lagi ke mana ini emang boleh iya se lambat ini,-7,negative,0,"aduh ngeleg lagi ke mana nih, emang boleh ya se ngelag ini? @IndiHome",2023-06-09 09:06:10+00:00,byubjr,aduh ngeleg emang lambat,aduh ngeleg emang lambat,aduh ngeleg lagi ke mana ini emang boleh iya se lambat ini,0
863,1470,sudah dari kemarin indihome gangguan dari siang sampai ke pagi ini sudah restart berjuta kali masih tidak bisa telepon mati tv mati juga katanya ada perbaikan perbaikan tidak selesai selesai bagaimana ini saya mau kerjaa,-17,negative,0,"Udah dari kemarin indihome error dari siang sampe ke pagi ini, udah restart berjuta kali masih gabisa, telp mati, tv mati juga. Katanya ada perbaikan, perbaikan ga selesai selesai. Gimana ini, saya mau kerjaa @IndiHome",2023-05-20 23:33:19+00:00,APutriG,kemarin indihome ganggu siang pagi restart juta kali telepon mati tv mati baik baik selesai selesai kerjaa,kemarin indihome gangguan siang pagi restart berjuta kali telepon mati tv mati perbaikan perbaikan selesai selesai kerjaa,sudah dari kemarin indihome gangguan dari siang sampai ke pagi ini sudah restart berjuta kali masih tidak bisa telepon mati tv mati juga katanya ada perbaikan perbaikan tidak selesai selesai bagaimana ini saya mau kerjaa,0
864,1368,halo kenapa wifi indihome tidak bisa connect ke smart tv iya dari tadi malam kalau ke hp atau laptop tidak ada masalah,-17,negative,0,Halo @IndiHome @TelkomCare kenapa wifi indihome tidak bisa connect ke smart tv ya dari tadi malam? Kalau ke hp atau laptop tidak ada masalah.,2023-02-04 03:35:20+00:00,iisreds82,halo wifi indihome connect smart tv malam hp laptop,halo wifi indihome connect smart tv malam hp laptop,halo kenapa wifi indihome tidak bisa connect ke smart tv iya dari tadi malam kalau ke hp atau laptop tidak ada masalah,0
865,4,makin kesini makin parah saja ini jaringan kami padahal kami sudah upgrade ke mbps kami sangat terganggu dengan jaringan yang turun naik bahkan kami cek peed cuma mb saja tolong di perbaiki agar konsumen tidak kecewa id saya,-33,negative,0,"@IndiHome @IndiHomeCare 
Makin kesini makin parah ajh ini jaringan kami... padahal kami sudah upgrade ke 100Mbps, kami sangat terganggu dengan jaringan yang turun naik, malah kami cek peed cuma 2-3mb saja, tolong di perbaiki agar konsumen tidak kecewa!

id saya 0021082696958",2023-06-15 04:46:18+00:00,ega_frick,kesini parah jaring upgrade mbps ganggu jaring turun cek peed mb tolong baik konsumen kecewa id,kesini parah jaringan upgrade mbps terganggu jaringan turun cek peed mb tolong perbaiki konsumen kecewa id,makin kesini makin parah saja ini jaringan kami padahal kami sudah upgrade ke mbps kami sangat terganggu dengan jaringan yang turun naik bahkan kami cek peed cuma mb saja tolong di perbaiki agar konsumen tidak kecewa id saya,1
866,1529,ini kenapa tv rmhku ada gambar tapi tidak ada suaranya semua iya,-7,negative,0,ini kenapa tv @IndiHome rmhku ada gambar tp gada suaranya semua ya?,2023-01-22 11:57:37+00:00,veraveplun,tv rmhku gambar suara,tv rmhku gambar suaranya,ini kenapa tv rmhku ada gambar tapi tidak ada suaranya semua iya,0
867,1686,indihome memberikan kecepatan internet yang konsisten dan tidak pernah mengecewakan,-9,negative,0,IndiHome memberikan kecepatan internet yang konsisten dan tidak pernah mengecewakan. @indihome,2023-03-05 07:28:56+00:00,mhumu7,indihome cepat internet konsisten kecewa,indihome kecepatan internet konsisten mengecewakan,indihome memberikan kecepatan internet yang konsisten dan tidak pernah mengecewakan,1
868,1056,hai kenapa di daerah bogor barat internetnya tidak berfungsi iya tv juga mati of course because there is tidak wifi mohon informasi dan perbaikannya sesegera mungkin iya,-10,negative,0,Hai @IndiHome @IndiHomeCare kenapa di daerah Bogor Barat internetnya tidak berfungsi ya? TV juga mati (of course because there is no wifi 😕). Mohon info dan perbaikannya ASAP ya.,2023-04-18 01:37:39+00:00,faradilaaa,hai daerah bogor barat internetnya fungsi tv mati of course because there is wifi mohon informasi baik,hai daerah bogor barat internetnya berfungsi tv mati of course because there is wifi mohon informasi perbaikannya,hai kenapa di daerah bogor barat internetnya tidak berfungsi iya tv juga mati of course because there is tidak wifi mohon informasi dan perbaikannya sesegera mungkin iya,1
869,1190,channel duck tv di kok jadi tidak ada admin ngadingadi saja kamu ah bikin anak w menangis,-16,negative,0,"Channel duck tv di @IndiHome kok jadi ga ada, min? ngadi-ngadi aja lu ah bikin anak w nangis 😑",2023-04-03 07:23:20+00:00,Firzarichsan,channel duck tv admin ngadingadi ah bikin anak w menang,channel duck tv admin ngadingadi ah bikin anak w menangis,channel duck tv di kok jadi tidak ada admin ngadingadi saja kamu ah bikin anak w menangis,0
870,1351,lambat lambat gangguan trus gajelas g inyert tidak tv g provide sama saja semuaaa bosen complain bsok cepat trus lambat lagi g mengerti eh entah ditiou apa bagaimana promo tapi gangguan terosss,-27,negative,0,"Lemot lemot error trus gajelas, g inyert ga tv g provide sama aja semuaaa bosen complain bsok cpt trus lemot lg g ngerti eh entah ditiou apa gmna promo tapi gangguan terosss @IndiHome @TelkomCare",2023-02-12 15:49:06+00:00,haniah_alkatiri,lambat lambat ganggu trus gajelas g inyert tv g provide semuaaa bosen complain bsok cepat trus lambat g erti ditiou promo ganggu terosss,lambat lambat gangguan trus gajelas g inyert tv g provide semuaaa bosen complain bsok cepat trus lambat g mengerti ditiou promo gangguan terosss,lambat lambat gangguan trus gajelas g inyert tidak tv g provide sama saja semuaaa bosen complain bsok cepat trus lambat lagi g mengerti eh entah ditiou apa bagaimana promo tapi gangguan terosss,0
871,1199,layanan pelanggan indihome tidak memiliki solusi yang memadai untuk masalah yang muncul,-11,negative,0,Layanan pelanggan Indihome tidak memiliki solusi yang memadai untuk masalah yang muncul @Indihome,2023-03-21 10:39:48+00:00,afrahalatas,layan langgan indihome milik solusi pada muncul,layanan pelanggan indihome memiliki solusi memadai muncul,layanan pelanggan indihome tidak memiliki solusi yang memadai untuk masalah yang muncul,1
872,57,dari belasan langsung loncat ke ratusan telkomsel lebih parah lagi tidak ada tuh belasan ms merah terus kalau sudah masuk sini tidak mau banget pakai indihome,-13,negative,0,@IndiHome @IndiHomeCare Dari belasan langsung loncat ke ratusan. Telkomsel lebih parah lagi. Ga ada tuh belasan ms. merah terus. Kalo @BiznetHome udah masuk sini ogah banget pake Indihome. https://t.co/cYVj3MjEow,2023-06-14 12:47:11+00:00,buyunkpadavocal,bas langsung loncat ratus telkomsel parah tuh bas ms merah masuk banget pakai indihome,belasan langsung loncat ratusan telkomsel parah tuh belasan ms merah masuk banget pakai indihome,dari belasan langsung loncat ke ratusan telkomsel lebih parah lagi tidak ada tuh belasan ms merah terus kalau sudah masuk sini tidak mau banget pakai indihome,1
873,1177,aneehhtagihan saya bahkan jadi lebih mahal padahal paketan tv sudah dicopotmohon perinciannya dongg,-1,negative,0,"Aneehh..tagihan @IndiHome @IndihomeFiber saya malah jd lebih mahal, pdhl paketan TV sudah dicopot?...mohon perinciannya dongg!!!!",2023-04-13 09:40:41+00:00,edzanan,aneehhtagihan mahal paket tv dicopotmohon perinci dongg,aneehhtagihan mahal paketan tv dicopotmohon perinciannya dongg,aneehhtagihan saya bahkan jadi lebih mahal padahal paketan tv sudah dicopotmohon perinciannya dongg,0
874,1127,sudah mulai sering hujan apakah koneksi internet akan terus putusnyambung seperti yang terjadi jam ini di hari biasa pun koneksi sering mati pas tv nyala padahal bayar triple play setiap bulan apakah sebaiknya berhenti langganan saja,-5,negative,0,"Udah mulai sering hujan. Apakah koneksi internet @IndiHome akan terus putus-nyambung seperti yg terjadi 36 jam ini?

Di hari biasa pun koneksi sering putus pas TV nyala, padahal bayar Triple Play setiap bulan. Apakah sebaiknya berhenti langganan saja?",2023-05-24 17:45:22+00:00,aryienno,hujan koneksi internet putusnyambung jam koneksi mati pas tv nyala bayar triple play henti langgan,hujan koneksi internet putusnyambung jam koneksi mati pas tv nyala bayar triple play berhenti langganan,sudah mulai sering hujan apakah koneksi internet akan terus putusnyambung seperti yang terjadi jam ini di hari biasa pun koneksi sering mati pas tv nyala padahal bayar triple play setiap bulan apakah sebaiknya berhenti langganan saja,0
875,1274,admin kenapa akun indihome saya sampai di suspend segala yah statusnya memang terlambat bayar cuma beberapa jam saja dan sekarang deh dibayar tapi kok statusnya tidak berubah biasanya juga cuma block akses internet tv masih tetep bisa kenapa sekarang begini iya,-22,negative,0,"Min @IndiHome kenapa akun indihome saya sampe di suspend segala yah statusnya? Memang telat bayar, cuma beberapa jam aja dan sekarang dah dibayar tp kok statusnya ga berubah? Biasanya jg cuma block akses inet, tv msh tetep bisa? Knp skrg begini ya?",2023-01-21 13:08:30+00:00,Ozix_,admin akun indihome suspend status lambat bayar jam deh bayar status ubah block akses internet tv tetep,admin akun indihome suspend statusnya terlambat bayar jam deh dibayar statusnya berubah block akses internet tv tetep,admin kenapa akun indihome saya sampai di suspend segala yah statusnya memang terlambat bayar cuma beberapa jam saja dan sekarang deh dibayar tapi kok statusnya tidak berubah biasanya juga cuma block akses internet tv masih tetep bisa kenapa sekarang begini iya,0
876,897,halo mengapa nyetel we tv saja smpe buffering yak masa pakai fo bytesec mau nyampe kbsec saja harus di pause dulu filmnya,-6,negative,0,"Halo @IndiHome ngapa nyetel we tv aja smpe buffering yak. 
Masa pake FO byte/sec, mau nyampe KB/sec aja kudu di pause dulu filmnya.",2023-01-16 18:32:13+00:00,saputra_oka,halo nyetel we tv smpe buffering yak pakai fo bytesec nyampe kbsec pause film,halo nyetel we tv smpe buffering yak pakai fo bytesec nyampe kbsec pause filmnya,halo mengapa nyetel we tv saja smpe buffering yak masa pakai fo bytesec mau nyampe kbsec saja harus di pause dulu filmnya,0
877,395,yang mau nonton wetv original mozachiko duluan yuk aktivin vip kamu di indihome sekarang hanya rpbulan jangan sampai ketinggalan iya,-8,negative,0,"Yang mau nonton WeTV Original Mozachiko duluan, yuk aktivin VIP kamu di IndiHome sekarang! Hanya Rp39.000/bulan, jangan sampai ketinggalan ya😉  

#NontondiWeTV @IndiHome https://t.co/z5UfiJgPpL",2023-06-09 05:53:54+00:00,WeTVIndonesia,nonton wetv original mozachiko duluan yuk aktivin vip indihome rpbulan tinggal,nonton wetv original mozachiko duluan yuk aktivin vip indihome rpbulan ketinggalan,yang mau nonton wetv original mozachiko duluan yuk aktivin vip kamu di indihome sekarang hanya rpbulan jangan sampai ketinggalan iya,0
878,542,halo saya sudah beberapa hari internet dan telepon mati telepon pun sudah masukkan nomor dibilang salah terus bagaimana ini,-8,negative,0,Halo @IndiHome @IndiHomeCare saya sudah beberapa hari internet dan telepon putus. Telepon 147 pun sudah masukin nomor dibilang salah terus. Bagaimana ini?,2023-05-31 00:38:38+00:00,ShofwanAlBanna,halo internet telepon mati telepon masuk nomor bilang salah,halo internet telepon mati telepon masukkan nomor dibilang salah,halo saya sudah beberapa hari internet dan telepon mati telepon pun sudah masukkan nomor dibilang salah terus bagaimana ini,1
879,870,wifi saya kenapa anjirr di hp kga ke sambung tapi di tv bisa,-6,negative,0,wifi gue knp anjirr di hp kga ke sambung tpi di tv bs @IndiHome,2023-02-24 04:21:43+00:00,renatachan_,wifi anjirr hp kga sambung tv,wifi anjirr hp kga sambung tv,wifi saya kenapa anjirr di hp kga ke sambung tapi di tv bisa,1
880,1533,kenapa jaringan indihome di wilayah saya mengalami masalah,-8,negative,0,Kenapa jaringan indihome di wilayah saya mengalami masalah? @Indihome,2023-01-21 07:09:47+00:00,indrasilangit,jaring indihome wilayah alami,jaringan indihome wilayah mengalami,kenapa jaringan indihome di wilayah saya mengalami masalah,0
881,898,hei kenapa sudah empat harian ini live tv tidak bisa iya masak harus nunggu tanyangan di tv on demand,-5,negative,0,"hei @IndiHomeCare kenapa udah empat harian ini live tv ngga bisa ya? masak kudu nunggu tanyangan di tv on demand 
@UseeTVcom @IndiHome",2023-01-16 08:44:06+00:00,macaksih,hei hari live tv masak nunggu tanyangan tv on demand,hei harian live tv masak nunggu tanyangan tv on demand,hei kenapa sudah empat harian ini live tv tidak bisa iya masak harus nunggu tanyangan di tv on demand,1
